customer_id,ages,genders,marital_status,no_of_childrens,education_Level,annual_income,number_of_accounts,total_credit_line
5183697,56,Female,1,4,1,75296.0,6,45177.600000000006
9219192,68,Female,0,3,2,101088.0,4,40435.2
9500467,67,Female,1,1,1,79872.0,3,23961.6
7623442,23,Female,1,0,0,40768.0,2,8153.6
2250801,57,Female,1,4,3,117312.0,6,70387.20000000001
6882651,23,Female,1,1,1,61568.0,3,18470.4
5481948,38,Female,0,0,1,67808.0,1,6780.8
7273967,26,Male,1,0,2,83616.0,2,16723.2
6063186,53,Female,1,2,1,74048.0,4,29619.2
6696506,41,Female,0,3,1,69056.0,4,27622.4
8469613,41,Male,0,0,2,89856.0,1,8985.6
1943869,44,Male,1,2,1,70304.0,4,28121.6
4654013,47,Male,0,2,2,92352.0,3,27705.600000000002
5197048,50,Female,0,1,1,72800.0,2,14560.0
2758280,20,Male,0,0,3,101920.0,1,10192.0
6562635,73,Female,1,4,3,123968.0,6,74380.79999999999
1739149,23,Female,1,0,2,82368.0,2,16473.6
9430286,58,Male,0,2,2,96928.0,3,29078.399999999998
8577024,26,Female,0,1,1,62816.0,2,12563.2
2069384,62,Female,0,1,1,77792.0,2,15558.4
3761835,73,Female,0,4,3,123968.0,5,61984.0
2572365,65,Female,0,1,1,79040.0,2,15808.0
1704709,22,Female,0,0,3,102752.0,1,10275.2
1143832,59,Female,0,0,1,76544.0,1,7654.4
3651363,75,Female,1,0,1,83200.0,2,16640.0
6692574,75,Male,1,3,2,104000.0,5,52000.0
4289278,52,Female,1,3,0,52832.0,5,26416.0
1308581,32,Female,0,0,2,86112.0,1,8611.2
5248396,37,Male,0,1,1,67392.0,2,13478.4
8244377,47,Male,0,0,1,71552.0,1,7155.2
3007469,20,Female,0,0,1,60320.0,1,6032.0
3859439,29,Male,1,2,3,105664.0,4,42265.6
9756200,46,Male,1,4,1,71136.0,6,42681.600000000006
4414407,21,Male,0,0,1,60736.0,1,6073.6
9919860,28,Female,0,0,1,63648.0,1,6364.8
8069133,63,Female,1,2,1,78208.0,4,31283.2
6607321,64,Female,0,2,3,120224.0,3,36067.2
6610419,34,Female,1,2,1,66144.0,4,26457.6
1729607,59,Male,1,0,0,55744.0,2,11148.8
3689931,40,Male,0,2,1,68640.0,3,20592.0
9023373,60,Male,1,2,1,76960.0,4,30784.0
5404768,21,Female,0,0,0,39936.0,1,3993.6
6399718,55,Male,1,1,1,74880.0,3,22464.0
3190672,32,Male,0,1,3,106912.0,2,21382.4
9826893,26,Male,0,1,1,62816.0,2,12563.2
6029882,78,Male,0,1,1,84448.0,2,16889.6
4839084,38,Female,0,2,3,109408.0,3,32822.399999999994
6425849,66,Male,1,1,1,79456.0,3,23836.800000000003
3271956,74,Male,1,0,2,103584.0,2,20716.8
7110114,42,Male,1,1,3,111072.0,3,33321.600000000006
3401820,58,Male,1,2,2,96928.0,4,38771.2
9289958,71,Male,0,0,2,102336.0,1,10233.6
6853544,37,Male,0,2,2,88192.0,3,26457.600000000002
8123550,73,Male,0,1,1,82368.0,2,16473.6
4450639,41,Female,0,3,1,69056.0,4,27622.4
1052839,55,Female,0,1,2,95680.0,2,19136.0
9022227,75,Male,1,3,1,83200.0,5,41600.0
4467684,67,Female,1,1,1,79872.0,3,23961.6
3198067,67,Female,1,3,2,100672.0,5,50336.0
5681459,41,Male,1,2,2,89856.0,4,35942.4
1982379,53,Male,1,4,0,53248.0,6,31948.800000000003
7925586,26,Male,1,0,1,62816.0,2,12563.2
9898153,23,Male,1,1,1,61568.0,3,18470.4
4158677,42,Female,1,1,1,69472.0,3,20841.6
9098989,39,Female,0,0,1,68224.0,1,6822.4
4898546,49,Male,1,1,2,93184.0,3,27955.199999999997
1325605,26,Female,1,2,1,62816.0,4,25126.4
6215253,72,Female,1,1,0,61152.0,3,18345.6
4516041,68,Female,1,1,1,80288.0,3,24086.4
3013008,70,Male,1,4,2,101920.0,6,61152.0
9876186,70,Female,1,3,1,81120.0,5,40560.0
2939235,33,Male,1,0,1,65728.0,2,13145.6
3366430,79,Male,0,0,0,64064.0,1,6406.4
8847860,23,Male,1,0,3,103168.0,2,20633.6
6990035,45,Female,1,0,2,91520.0,2,18304.0
1781333,23,Female,1,0,2,82368.0,2,16473.6
7026149,27,Male,0,0,2,84032.0,1,8403.2
7329109,72,Female,1,1,2,102752.0,3,30825.600000000002
3256007,54,Male,0,0,1,74464.0,1,7446.4
7379124,58,Female,1,2,1,76128.0,4,30451.2
7590397,74,Male,1,2,1,82784.0,4,33113.6
2868725,77,Male,1,3,1,84032.0,5,42016.0
7039579,72,Female,1,1,2,102752.0,3,30825.600000000002
8732222,48,Female,1,0,2,92768.0,2,18553.6
4337303,71,Female,0,3,0,60736.0,4,24294.4
9588226,61,Female,1,1,1,77376.0,3,23212.800000000003
4547899,74,Female,0,1,1,82784.0,2,16556.8
5360538,62,Female,0,2,2,98592.0,3,29577.600000000002
3407353,48,Male,0,3,2,92768.0,4,37107.2
9822417,21,Male,0,2,1,60736.0,3,18220.800000000003
6797149,34,Male,0,0,1,66144.0,1,6614.4
5416855,67,Male,1,2,2,100672.0,4,40268.8
4397106,61,Male,1,2,1,77376.0,4,30950.4
2325249,66,Female,0,2,1,79456.0,3,23836.800000000003
1790538,58,Female,1,3,2,96928.0,5,48464.0
7404119,31,Male,0,0,2,85696.0,1,8569.6
9357907,30,Male,1,0,3,106080.0,2,21216.0
6783408,28,Female,1,1,0,42848.0,3,12854.400000000001
4654429,46,Male,0,2,1,71136.0,3,21340.800000000003
2120742,73,Male,1,1,1,82368.0,3,24710.399999999998
3895225,63,Female,1,3,2,99008.0,5,49504.0
8103235,45,Female,0,1,0,49920.0,2,9984.0
8509291,35,Male,0,0,1,66560.0,1,6656.0
3971855,61,Male,0,1,1,77376.0,2,15475.2
1136078,20,Male,0,3,2,81120.0,4,32448.0
6420988,64,Female,0,1,1,78624.0,2,15724.8
9935705,53,Female,1,2,3,115648.0,4,46259.2
8824389,27,Female,0,0,1,63232.0,1,6323.2
4816831,41,Male,0,1,2,89856.0,2,17971.2
5231934,47,Male,1,2,2,92352.0,4,36940.8
1349782,30,Female,1,0,1,64480.0,2,12896.0
1134267,47,Female,1,1,3,113152.0,3,33945.600000000006
7961854,34,Female,1,2,2,86944.0,4,34777.6
5399051,21,Female,0,2,2,81536.0,3,24460.800000000003
1194927,68,Female,1,2,1,80288.0,4,32115.2
6771823,44,Male,1,3,1,70304.0,5,35152.0
2682855,44,Male,0,1,2,91104.0,2,18220.8
6138450,37,Female,0,2,2,88192.0,3,26457.600000000002
3031887,50,Female,1,1,1,72800.0,3,21840.0
5045255,63,Female,1,1,2,99008.0,3,29702.399999999998
2770660,28,Male,1,0,1,63648.0,2,12729.6
7148683,45,Male,0,0,2,91520.0,1,9152.0
1682263,65,Female,0,3,1,79040.0,4,31616.0
1751163,39,Female,0,3,2,89024.0,4,35609.6
1285383,36,Female,0,3,1,66976.0,4,26790.4
2973799,33,Female,0,1,1,65728.0,2,13145.6
8912154,35,Female,1,0,2,87360.0,2,17472.0
3011934,31,Female,1,1,2,85696.0,3,25708.800000000003
7319937,56,Female,0,2,2,96096.0,3,28828.800000000003
2211873,56,Male,0,2,1,75296.0,3,22588.800000000003
1550216,25,Male,0,1,0,41600.0,2,8320.0
1019132,62,Male,1,3,1,77792.0,5,38896.0
9987380,23,Female,0,0,1,61568.0,1,6156.8
8809691,30,Male,1,3,2,85280.0,5,42640.0
8534991,21,Male,1,3,1,60736.0,5,30368.0
8412820,39,Female,0,1,2,89024.0,2,17804.8
1534225,24,Male,0,3,2,82784.0,4,33113.6
3894341,54,Female,0,2,1,74464.0,3,22339.199999999997
8647204,63,Male,0,2,1,78208.0,3,23462.4
8633593,78,Female,0,1,2,105248.0,2,21049.6
9812011,31,Female,0,0,1,64896.0,1,6489.6
9177012,50,Female,1,3,1,72800.0,5,36400.0
3653603,80,Female,1,2,3,126880.0,4,50752.0
3521217,48,Female,1,1,1,71968.0,3,21590.4
4838528,32,Female,1,2,1,65312.0,4,26124.8
5386489,39,Male,1,0,2,89024.0,2,17804.8
7095713,53,Female,1,3,3,115648.0,5,57824.0
8613739,27,Female,0,2,0,42432.0,3,12729.599999999999
5036734,74,Male,1,2,1,82784.0,4,33113.6
6377216,24,Male,0,0,1,61984.0,1,6198.4
9922470,35,Female,0,2,2,87360.0,3,26208.0
6532764,37,Male,1,2,3,108992.0,4,43596.8
4958218,23,Male,1,0,2,82368.0,2,16473.6
5266341,43,Female,0,2,1,69888.0,3,20966.4
3887541,25,Male,1,0,1,62400.0,2,12480.0
9279215,72,Male,0,1,1,81952.0,2,16390.4
4607676,59,Female,1,1,1,76544.0,3,22963.199999999997
2906752,75,Female,0,2,1,83200.0,3,24960.0
3753204,46,Male,0,1,1,71136.0,2,14227.2
2805462,63,Female,1,0,1,78208.0,2,15641.6
8103642,57,Male,1,3,0,54912.0,5,27456.0
5716016,54,Male,0,2,3,116064.0,3,34819.2
6929588,44,Female,0,2,1,70304.0,3,21091.199999999997
1744826,63,Female,0,1,1,78208.0,2,15641.6
1494384,28,Male,1,2,1,63648.0,4,25459.2
2739813,23,Male,1,1,2,82368.0,3,24710.399999999998
8563344,74,Male,0,2,2,103584.0,3,31075.199999999997
7945619,57,Female,1,3,2,96512.0,5,48256.0
5313795,76,Female,0,2,1,83616.0,3,25084.800000000003
8469721,60,Female,1,1,1,76960.0,3,23088.0
6975906,60,Male,1,0,1,76960.0,2,15392.0
3654564,58,Male,1,1,2,96928.0,3,29078.399999999998
8643952,45,Female,1,0,3,112320.0,2,22464.0
2717089,70,Male,0,2,1,81120.0,3,24336.0
5362450,80,Male,1,3,2,106080.0,5,53040.0
4108365,55,Male,0,4,1,74880.0,5,37440.0
7093680,24,Male,0,0,1,61984.0,1,6198.4
9459490,47,Male,0,1,0,50752.0,2,10150.4
1128656,60,Female,0,2,1,76960.0,3,23088.0
4492816,45,Female,0,3,2,91520.0,4,36608.0
8510021,76,Male,1,2,3,125216.0,4,50086.4
5058244,51,Male,1,2,2,94016.0,4,37606.4
9314458,25,Male,1,0,1,62400.0,2,12480.0
9389939,51,Male,1,3,1,73216.0,5,36608.0
2736705,61,Female,0,1,1,77376.0,2,15475.2
5398025,55,Male,1,3,3,116480.0,5,58240.0
8233381,62,Female,0,1,1,77792.0,2,15558.4
1905161,78,Female,1,3,1,84448.0,5,42224.0
8941716,21,Male,0,0,1,60736.0,1,6073.6
7241743,38,Male,0,1,1,67808.0,2,13561.6
7738047,64,Female,0,4,1,78624.0,5,39312.0
3788355,29,Female,0,2,2,84864.0,3,25459.199999999997
6157703,30,Male,0,3,1,64480.0,4,25792.0
2822541,42,Female,0,2,2,90272.0,3,27081.600000000002
5329364,51,Male,1,2,1,73216.0,4,29286.4
4312410,26,Female,1,1,0,42016.0,3,12604.800000000001
2878105,71,Male,0,2,1,81536.0,3,24460.800000000003
7790455,22,Male,1,3,2,81952.0,5,40976.0
9568828,31,Male,0,1,2,85696.0,2,17139.2
9115447,43,Female,1,3,1,69888.0,5,34944.0
4254304,46,Female,0,1,2,91936.0,2,18387.2
7607503,24,Male,1,3,2,82784.0,5,41392.0
3257404,23,Male,0,0,3,103168.0,1,10316.8
9475391,31,Male,0,3,1,64896.0,4,25958.4
7631527,50,Male,1,1,1,72800.0,3,21840.0
8078225,33,Female,1,2,3,107328.0,4,42931.2
9845343,46,Female,1,2,3,112736.0,4,45094.4
4387802,36,Male,0,1,2,87776.0,2,17555.2
8376482,20,Female,0,1,1,60320.0,2,12064.0
3700278,24,Male,1,0,1,61984.0,2,12396.8
5512015,40,Male,0,3,2,89440.0,4,35776.0
8221512,29,Female,0,0,1,64064.0,1,6406.4
3649568,74,Male,0,2,2,103584.0,3,31075.199999999997
5857065,75,Female,1,0,1,83200.0,2,16640.0
5826252,29,Female,1,1,1,64064.0,3,19219.199999999997
4491773,22,Female,0,2,1,61152.0,3,18345.6
9747952,38,Female,0,2,1,67808.0,3,20342.4
4742905,46,Female,1,2,1,71136.0,4,28454.4
1282069,28,Female,1,3,3,105248.0,5,52624.0
4243852,31,Female,1,0,3,106496.0,2,21299.2
6939359,68,Male,1,1,2,101088.0,3,30326.399999999998
3200718,68,Male,0,1,2,101088.0,2,20217.6
6158519,58,Female,1,3,2,96928.0,5,48464.0
4901589,39,Female,0,3,1,68224.0,4,27289.6
1750782,30,Male,1,1,1,64480.0,3,19344.0
3247081,54,Male,1,0,1,74464.0,2,14892.8
2079343,66,Male,1,2,2,100256.0,4,40102.4
1805705,30,Male,1,1,1,64480.0,3,19344.0
6568334,73,Male,0,1,2,103168.0,2,20633.6
8986178,62,Male,1,0,1,77792.0,2,15558.4
7321971,71,Female,1,1,2,102336.0,3,30700.800000000003
6387267,54,Female,1,1,1,74464.0,3,22339.199999999997
7549643,35,Male,0,0,2,87360.0,1,8736.0
1196918,60,Male,1,1,2,97760.0,3,29328.0
5398975,63,Male,0,2,2,99008.0,3,29702.399999999998
3044253,25,Female,1,0,0,41600.0,2,8320.0
9314309,25,Male,0,1,2,83200.0,2,16640.0
5319665,39,Male,1,0,0,47424.0,2,9484.8
6502933,59,Male,0,2,1,76544.0,3,22963.199999999997
8595920,50,Male,1,0,1,72800.0,2,14560.0
9650498,44,Male,0,2,1,70304.0,3,21091.199999999997
5125146,24,Female,1,0,1,61984.0,2,12396.8
6869070,73,Male,1,1,2,103168.0,3,30950.399999999998
6252073,38,Female,0,0,2,88608.0,1,8860.8
5271144,27,Female,1,0,0,42432.0,2,8486.4
4128757,50,Female,1,1,3,114400.0,3,34320.0
7786439,55,Female,0,2,1,74880.0,3,22464.0
8136907,45,Female,1,0,2,91520.0,2,18304.0
5381746,70,Female,0,0,1,81120.0,1,8112.0
6932338,28,Female,1,2,0,42848.0,4,17139.2
2111656,52,Male,1,1,2,94432.0,3,28329.600000000002
2103852,28,Male,0,1,1,63648.0,2,12729.6
8723598,24,Female,1,2,3,103584.0,4,41433.6
3718837,73,Female,1,3,1,82368.0,5,41184.0
4810335,56,Male,1,2,2,96096.0,4,38438.4
8353786,78,Male,0,1,1,84448.0,2,16889.6
6300684,37,Male,1,2,1,67392.0,4,26956.8
2471931,35,Male,1,0,1,66560.0,2,13312.0
3725667,41,Female,1,2,1,69056.0,4,27622.4
2763396,71,Female,1,1,0,60736.0,3,18220.800000000003
9081874,68,Male,0,0,2,101088.0,1,10108.8
1222177,30,Male,0,2,0,43680.0,3,13104.0
5093598,71,Male,0,3,1,81536.0,4,32614.4
2941917,69,Female,1,2,1,80704.0,4,32281.6
8684457,79,Male,1,1,2,105664.0,3,31699.199999999997
8467009,74,Male,0,2,1,82784.0,3,24835.199999999997
3554153,36,Female,1,0,2,87776.0,2,17555.2
2690246,39,Male,1,0,2,89024.0,2,17804.8
3997467,76,Male,1,3,1,83616.0,5,41808.0
2426154,73,Male,1,3,1,82368.0,5,41184.0
5502536,62,Male,1,1,1,77792.0,3,23337.6
4189197,52,Female,1,1,1,73632.0,3,22089.6
2189658,71,Female,0,1,1,81536.0,2,16307.2
1849699,62,Female,0,3,1,77792.0,4,31116.8
9857653,68,Male,1,2,1,80288.0,4,32115.2
8037464,65,Female,0,1,2,99840.0,2,19968.0
9313836,53,Male,1,1,2,94848.0,3,28454.399999999998
7485674,28,Female,0,2,1,63648.0,3,19094.4
6588055,38,Female,1,0,2,88608.0,2,17721.6
3950253,64,Male,0,1,1,78624.0,2,15724.8
3780307,28,Female,1,0,2,84448.0,2,16889.6
1397395,27,Male,1,1,1,63232.0,3,18969.6
4152101,28,Female,0,1,3,105248.0,2,21049.6
2255887,47,Male,1,2,2,92352.0,4,36940.8
1951586,22,Male,0,2,1,61152.0,3,18345.6
6216846,38,Female,0,2,1,67808.0,3,20342.4
9624728,72,Male,0,2,1,81952.0,3,24585.600000000002
2402300,74,Female,1,3,1,82784.0,5,41392.0
5270564,59,Male,1,2,2,97344.0,4,38937.6
9497059,39,Male,0,1,1,68224.0,2,13644.8
2841078,53,Female,0,2,2,94848.0,3,28454.399999999998
4761923,73,Male,1,1,1,82368.0,3,24710.399999999998
5649052,20,Male,1,1,2,81120.0,3,24336.0
9597627,75,Male,1,1,1,83200.0,3,24960.0
7745107,23,Female,0,3,1,61568.0,4,24627.2
8062988,29,Male,1,1,2,84864.0,3,25459.199999999997
2826537,59,Female,1,3,1,76544.0,5,38272.0
5428928,58,Male,0,1,1,76128.0,2,15225.6
1996740,57,Female,0,2,1,75712.0,3,22713.6
2784477,21,Male,0,0,1,60736.0,1,6073.6
3299299,48,Female,0,4,1,71968.0,5,35984.0
6935000,47,Female,0,2,2,92352.0,3,27705.600000000002
4651411,23,Female,0,3,2,82368.0,4,32947.2
2616309,68,Female,0,0,1,80288.0,1,8028.8
8644532,30,Male,1,1,2,85280.0,3,25584.0
9624397,59,Male,0,0,1,76544.0,1,7654.4
5899931,33,Female,1,2,1,65728.0,4,26291.2
8132321,22,Female,0,3,1,61152.0,4,24460.8
3074704,61,Female,1,3,1,77376.0,5,38688.0
7913491,44,Male,0,2,2,91104.0,3,27331.199999999997
3341544,33,Male,1,3,2,86528.0,5,43264.0
5164088,58,Male,1,2,2,96928.0,4,38771.2
1876694,29,Male,0,3,0,43264.0,4,17305.6
4709582,39,Female,1,0,2,89024.0,2,17804.8
1527832,60,Female,0,2,2,97760.0,3,29328.0
2516395,40,Female,1,2,2,89440.0,4,35776.0
3685935,57,Male,0,0,1,75712.0,1,7571.2
3800633,34,Female,0,1,2,86944.0,2,17388.8
2201825,44,Female,0,2,1,70304.0,3,21091.199999999997
6661892,58,Male,0,2,0,55328.0,3,16598.4
3356472,76,Male,0,4,2,104416.0,5,52208.0
6194861,79,Female,1,4,1,84864.0,6,50918.399999999994
6544305,35,Female,1,0,2,87360.0,2,17472.0
7506984,29,Male,1,1,3,105664.0,3,31699.199999999997
9555826,26,Female,1,0,1,62816.0,2,12563.2
8028049,50,Male,0,1,1,72800.0,2,14560.0
8946756,37,Male,1,3,1,67392.0,5,33696.0
1245592,78,Female,1,3,2,105248.0,5,52624.0
3257731,26,Female,0,0,1,62816.0,1,6281.6
5045173,55,Female,1,1,1,74880.0,3,22464.0
6109307,32,Female,1,0,0,44512.0,2,8902.4
4250806,43,Male,1,3,2,90688.0,5,45344.0
6786492,46,Male,1,4,1,71136.0,6,42681.600000000006
5441573,28,Male,0,1,2,84448.0,2,16889.6
7553045,26,Male,0,1,2,83616.0,2,16723.2
6002811,39,Female,0,1,2,89024.0,2,17804.8
3091288,52,Female,1,3,2,94432.0,5,47216.0
7028886,25,Male,1,0,3,104000.0,2,20800.0
9853968,47,Female,1,2,1,71552.0,4,28620.8
2095113,47,Male,1,1,2,92352.0,3,27705.600000000002
7236279,32,Female,1,1,1,65312.0,3,19593.6
8077052,21,Male,1,2,1,60736.0,4,24294.4
7914337,20,Female,0,1,2,81120.0,2,16224.0
6816488,73,Male,1,1,2,103168.0,3,30950.399999999998
1725735,29,Male,1,2,2,84864.0,4,33945.6
2246245,59,Female,1,4,1,76544.0,6,45926.399999999994
4794289,73,Female,0,0,2,103168.0,1,10316.8
2008164,71,Female,0,1,3,123136.0,2,24627.2
1974096,80,Female,0,2,2,106080.0,3,31824.0
8195759,36,Male,1,0,2,87776.0,2,17555.2
1726690,61,Female,0,0,0,56576.0,1,5657.6
9889111,40,Female,1,0,1,68640.0,2,13728.0
5721990,58,Female,1,1,1,76128.0,3,22838.4
1969067,48,Male,0,3,1,71968.0,4,28787.2
6637915,55,Male,0,3,1,74880.0,4,29952.0
6602401,61,Male,0,1,1,77376.0,2,15475.2
8747210,37,Male,0,0,1,67392.0,1,6739.2
3582371,72,Female,1,4,1,81952.0,6,49171.200000000004
8296399,42,Male,1,1,2,90272.0,3,27081.600000000002
2128081,22,Male,0,2,2,81952.0,3,24585.600000000002
9848904,74,Female,1,2,1,82784.0,4,33113.6
6540174,75,Male,0,1,1,83200.0,2,16640.0
3880391,34,Female,1,1,1,66144.0,3,19843.199999999997
2402206,38,Female,0,0,2,88608.0,1,8860.8
3951672,29,Male,0,0,0,43264.0,1,4326.4
7217221,24,Male,0,3,3,103584.0,4,41433.6
5113591,48,Female,0,1,1,71968.0,2,14393.6
3053227,29,Male,1,0,2,84864.0,2,16972.8
8912023,34,Female,0,1,2,86944.0,2,17388.8
4510216,38,Female,1,0,2,88608.0,2,17721.6
3006440,47,Female,1,1,0,50752.0,3,15225.599999999999
2252541,60,Female,1,0,1,76960.0,2,15392.0
1190718,78,Female,0,2,1,84448.0,3,25334.399999999998
1271439,46,Male,1,0,1,71136.0,2,14227.2
1791072,74,Male,0,0,2,103584.0,1,10358.4
8270043,72,Male,0,2,2,102752.0,3,30825.600000000002
7013301,78,Female,1,4,2,105248.0,6,63148.799999999996
4826251,29,Male,1,0,1,64064.0,2,12812.8
6091123,44,Female,1,1,1,70304.0,3,21091.199999999997
4849321,28,Female,1,0,2,84448.0,2,16889.6
6981283,57,Male,0,2,1,75712.0,3,22713.6
7466658,52,Female,1,1,0,52832.0,3,15849.599999999999
6565295,60,Female,0,2,2,97760.0,3,29328.0
1197562,67,Male,0,2,1,79872.0,3,23961.6
4149714,77,Male,1,1,1,84032.0,3,25209.600000000002
7188023,65,Male,0,2,1,79040.0,3,23712.0
7723518,79,Female,1,1,3,126464.0,3,37939.2
8038274,68,Male,1,0,1,80288.0,2,16057.6
8552467,34,Male,1,2,2,86944.0,4,34777.6
2613817,60,Female,1,1,1,76960.0,3,23088.0
6852718,35,Male,1,3,1,66560.0,5,33280.0
5848103,28,Male,1,0,1,63648.0,2,12729.6
6059310,46,Female,1,1,2,91936.0,3,27580.800000000003
8747511,26,Female,1,0,1,62816.0,2,12563.2
5180222,44,Female,0,2,1,70304.0,3,21091.199999999997
3663377,60,Female,1,4,2,97760.0,6,58656.0
2575904,65,Male,1,1,2,99840.0,3,29952.0
7038323,39,Female,0,0,2,89024.0,1,8902.4
6566926,29,Male,1,2,2,84864.0,4,33945.6
3941069,25,Female,0,0,1,62400.0,1,6240.0
8979351,35,Male,0,1,2,87360.0,2,17472.0
3279434,49,Female,1,1,1,72384.0,3,21715.199999999997
7082932,60,Male,1,0,2,97760.0,2,19552.0
6152974,31,Male,1,2,1,64896.0,4,25958.4
4960147,64,Male,0,2,2,99424.0,3,29827.199999999997
7906827,25,Female,0,1,1,62400.0,2,12480.0
8982860,24,Male,1,2,2,82784.0,4,33113.6
8891417,54,Male,0,4,1,74464.0,5,37232.0
4143149,60,Male,1,1,3,118560.0,3,35568.0
8928624,37,Female,0,1,2,88192.0,2,17638.4
9635784,76,Male,1,2,2,104416.0,4,41766.4
6294471,23,Male,1,0,3,103168.0,2,20633.6
9034647,52,Female,0,1,1,73632.0,2,14726.4
3520170,33,Female,1,1,1,65728.0,3,19718.4
6546207,60,Male,0,1,1,76960.0,2,15392.0
7195051,52,Female,0,2,2,94432.0,3,28329.600000000002
2088566,58,Female,0,2,1,76128.0,3,22838.4
7919419,69,Male,1,1,1,80704.0,3,24211.199999999997
8509198,58,Female,1,2,1,76128.0,4,30451.2
9569883,48,Male,1,0,1,71968.0,2,14393.6
4639097,65,Female,0,3,2,99840.0,4,39936.0
1070220,28,Male,1,1,1,63648.0,3,19094.4
3866031,45,Female,0,3,2,91520.0,4,36608.0
4846175,74,Male,0,0,2,103584.0,1,10358.4
9304617,49,Female,1,1,2,93184.0,3,27955.199999999997
9423681,57,Female,1,4,0,54912.0,6,32947.2
5515008,51,Male,1,2,2,94016.0,4,37606.4
4418123,26,Male,1,1,2,83616.0,3,25084.800000000003
3241439,62,Female,1,2,1,77792.0,4,31116.8
2353259,45,Male,0,3,2,91520.0,4,36608.0
1392520,57,Female,0,3,2,96512.0,4,38604.8
9422828,31,Male,1,0,0,44096.0,2,8819.2
9197729,22,Female,1,2,0,40352.0,4,16140.8
5450578,72,Male,1,1,1,81952.0,3,24585.600000000002
2076046,31,Male,0,0,2,85696.0,1,8569.6
9787841,53,Male,1,2,1,74048.0,4,29619.2
5497549,75,Male,1,3,1,83200.0,5,41600.0
2993361,77,Male,0,2,1,84032.0,3,25209.600000000002
6968027,54,Male,1,2,1,74464.0,4,29785.6
6013159,40,Male,0,1,2,89440.0,2,17888.0
4293417,44,Male,1,0,0,49504.0,2,9900.8
1483596,60,Female,0,3,3,118560.0,4,47424.0
5729196,46,Male,0,2,2,91936.0,3,27580.800000000003
3981822,42,Female,1,4,3,111072.0,6,66643.20000000001
4660721,65,Female,0,0,2,99840.0,1,9984.0
9451263,37,Male,0,2,2,88192.0,3,26457.600000000002
6682049,79,Male,0,3,1,84864.0,4,33945.6
8760725,79,Female,1,1,2,105664.0,3,31699.199999999997
5466015,40,Male,0,0,1,68640.0,1,6864.0
2982237,38,Male,0,1,1,67808.0,2,13561.6
5883835,49,Female,1,0,2,93184.0,2,18636.8
8457033,65,Male,0,3,1,79040.0,4,31616.0
3062680,30,Male,0,1,1,64480.0,2,12896.0
9840554,74,Female,0,1,3,124384.0,2,24876.8
6859486,46,Male,1,4,1,71136.0,6,42681.600000000006
3290560,76,Male,0,2,1,83616.0,3,25084.800000000003
1086526,31,Female,0,2,1,64896.0,3,19468.800000000003
8794665,69,Female,1,3,2,101504.0,5,50752.0
3951620,77,Female,1,2,2,104832.0,4,41932.8
1303603,25,Female,0,3,3,104000.0,4,41600.0
9760832,37,Female,1,3,1,67392.0,5,33696.0
7718619,32,Male,1,1,2,86112.0,3,25833.600000000002
2134921,28,Female,1,1,2,84448.0,3,25334.399999999998
7521087,45,Male,1,1,2,91520.0,3,27456.0
2258899,66,Female,1,2,1,79456.0,4,31782.4
3571449,32,Female,1,3,2,86112.0,5,43056.0
3805338,37,Female,0,1,1,67392.0,2,13478.4
9488869,48,Male,0,3,3,113568.0,4,45427.2
9959507,63,Male,1,2,1,78208.0,4,31283.2
3323758,76,Male,0,2,1,83616.0,3,25084.800000000003
6171725,24,Male,1,3,1,61984.0,5,30992.0
5782790,33,Male,1,0,1,65728.0,2,13145.6
5900714,75,Female,1,1,1,83200.0,3,24960.0
9227887,41,Female,0,0,1,69056.0,1,6905.6
2185779,62,Female,0,4,2,98592.0,5,49296.0
5942765,41,Female,1,2,0,48256.0,4,19302.4
2765838,31,Male,1,3,1,64896.0,5,32448.0
7166790,66,Female,1,1,2,100256.0,3,30076.800000000003
7090044,24,Male,1,1,1,61984.0,3,18595.199999999997
8150342,52,Female,1,1,1,73632.0,3,22089.6
6758051,38,Female,0,0,1,67808.0,1,6780.8
9236567,48,Male,1,2,2,92768.0,4,37107.2
7915837,48,Male,0,4,1,71968.0,5,35984.0
5380156,55,Male,0,2,1,74880.0,3,22464.0
1338508,48,Male,0,0,0,51168.0,1,5116.8
3284735,43,Male,0,3,1,69888.0,4,27955.2
2308812,25,Male,0,3,0,41600.0,4,16640.0
2171270,28,Male,0,0,1,63648.0,1,6364.8
6503991,40,Male,0,1,1,68640.0,2,13728.0
4929066,76,Female,1,2,2,104416.0,4,41766.4
8804671,49,Male,0,1,2,93184.0,2,18636.8
3988503,70,Female,1,3,1,81120.0,5,40560.0
7524713,32,Male,0,2,1,65312.0,3,19593.6
1027101,66,Male,1,4,3,121056.0,6,72633.6
2131091,22,Female,0,0,2,81952.0,1,8195.2
9803787,42,Male,1,1,3,111072.0,3,33321.600000000006
8230562,78,Male,0,1,1,84448.0,2,16889.6
5807436,78,Male,1,1,1,84448.0,3,25334.399999999998
2648103,29,Male,0,0,1,64064.0,1,6406.4
4617508,58,Female,1,4,3,117728.0,6,70636.79999999999
1925922,46,Female,1,1,2,91936.0,3,27580.800000000003
5144723,39,Female,1,1,3,109824.0,3,32947.2
8527013,72,Male,0,2,1,81952.0,3,24585.600000000002
2690009,37,Male,1,0,1,67392.0,2,13478.4
8643366,65,Male,1,4,3,120640.0,6,72384.0
